id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1762017350226698609,"Aaron Bushnell lit himself on fire in front of the Israeli embassy in Washington yesterday to protest against the genocide in Gaza. 

This was his last Facebook post. https://t.co/29eWvn1S7B",False,117,51,False,en,6403,,3,EnabledWithCount,False,Mon Feb 26 07:30:47 +0000 2024,2,False,"<User id=""101207254"">"
1761837302915994102,We are alone in Gaza.,False,10627,5008,False,en,185665,,533,EnabledWithCount,,Sun Feb 25 19:35:21 +0000 2024,58,False,"<User id=""226350647"">"
1762027972301554028,"Aaron Bushnell killed himself in protest of the U.S. complicity in the genocide in Gaza. Joe Biden is solely responsible for his death. Joe Biden, you will never wash away the blood on your hands.",False,57,20,False,en,1055,,3,EnabledWithCount,,Mon Feb 26 08:13:00 +0000 2024,1,False,"<User id=""713034976221130752"">"
1761939039937335584,"The Most American Thing That Has Ever Happened

A man set himself on fire outside the Israeli embassy in Washington today. He said he did it in protest of the genocide in Gaza.

Independent journalist Talia Jane reports that she was able to obtain footage of the incident, which…",False,6481,2785,False,en,326367,,283,EnabledWithCount,,Mon Feb 26 02:19:37 +0000 2024,178,False,"<User id=""19899980"">"
1761898211269071269,"🇵🇸🇮🇱 ""I do not cry out of fear; we do not fear death in Gaza.

But what is happening to our children is unjust."" https://t.co/soZcbLMqvP",False,15167,7445,False,en,308614,,319,EnabledWithCount,False,Sun Feb 25 23:37:22 +0000 2024,153,False,"<User id=""1604139215406727170"">"
1762021487261741536,"1/2
Palestinian artist Fathi Ghaben passed away yesterday at the age of 77, at Shuhada al-Aqsa Hospital in Deir al-Balah, while awaiting permission from Israel to leave Gaza to receive proper medical care.
Fathi was born in the village of Hirbiyya, just outside the strip, in 1947 https://t.co/I7DVwps300",False,173,84,False,en,2608,,5,EnabledWithCount,False,Mon Feb 26 07:47:13 +0000 2024,6,False,"<User id=""40541586"">"
1762023018304352540,"🚨BREAKING: second baby to reportedly die from starvation.

A baby died last night in Gaza, Northern Gaza. 

His name is Muhammad Zayegh. 

Death reason: acute malnutrition [Starvation]. https://t.co/c95zBXOoXM",False,78,64,False,en,1790,,11,EnabledWithCount,False,Mon Feb 26 07:53:19 +0000 2024,3,False,"<User id=""463142998"">"
1762028971426730461,Day 143| A Palestinian man breaks down over the loss of his brother in an Israeli airstrike- Gaza. https://t.co/1mq6kryU6H,False,71,53,False,en,1430,,6,EnabledWithCount,False,Mon Feb 26 08:16:58 +0000 2024,3,False,"<User id=""1318537581185896448"">"
id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1761926574541033907,"The last time food was delivered into Northern Gaza was Jan 23. Read that again. 

Israel is starving Gaza. https://t.co/RRJxotrkqi",False,15773,12743,False,en,283834,,95,EnabledWithCount,False,Mon Feb 26 01:30:05 +0000 2024,68,False,"<User id=""950539834464010240"">"
1762030238022709251,"A US soldier named Aaron Bushnell went to the Israeli embassy in Washington, stood outside, and set himself on fire in protest against the holocaust in Gaza. He was yelling ""free Palestine"" several times until his last breath. https://t.co/UnAsjma2jH",False,415,145,False,en,9648,,36,EnabledWithCount,False,Mon Feb 26 08:22:00 +0000 2024,10,False,"<User id=""1155845777039810560"">"
1761979317779824767,"Why did he do it?

Four major news outlets have almost the exact same headline for the self-immolation of 25-year old Aaron Bushnell. Not one of them mentions the words “Gaza” or “genocide,” the reason for Aaron’s protest, or the word “Palestine,” his last words spoken. https://t.co/MdRCFsptzD",False,10893,4787,False,en,344912,,163,EnabledWithCount,False,Mon Feb 26 04:59:40 +0000 2024,197,False,"<User id=""1094276372044800000"">"
1761901630494998886,"More than 2,000 people formed a giant Palestinian flag with their bodies in Spain🔥

'Gaza holds on, the world rises,' shouted the crowd! https://t.co/QXlxzqH9po",False,63967,20109,False,en,901505,,457,EnabledWithCount,False,Sun Feb 25 23:50:57 +0000 2024,223,False,"<User id=""848279118"">"
1761837302915994102,We are alone in Gaza.,False,10642,5016,False,en,186051,,535,EnabledWithCount,,Sun Feb 25 19:35:21 +0000 2024,58,False,"<User id=""226350647"">"
1761966422333247759,"The only reason we know Aaron Bushnell's name is because he streamed what he did. The story of the last person who self-immolated over Gaza was just buried. What a world, where the genocide happens, where self-immolations happen and where they're covered up.",False,12642,4435,False,en,207321,,112,EnabledWithCount,,Mon Feb 26 04:08:25 +0000 2024,35,False,"<User id=""15859912"">"
1761898211269071269,"🇵🇸🇮🇱 ""I do not cry out of fear; we do not fear death in Gaza.

But what is happening to our children is unjust."" https://t.co/soZcbLMqvP",False,15284,7504,False,en,310471,,324,EnabledWithCount,False,Sun Feb 25 23:37:22 +0000 2024,157,False,"<User id=""1604139215406727170"">"
1762031897528377447,"Heartbreaking! A Palestinian in north Gaza consumes cactus as he said they run out of other plants. 

Cactus in Arabic means patience. https://t.co/LiioPEJy2N",False,37,32,False,en,776,,2,EnabledWithCount,False,Mon Feb 26 08:28:35 +0000 2024,2,False,"<User id=""1006484696442789888"">"
1762003807154614495,"Good morning 🇵🇸 ❤️
Day 143 of the genocide in Gaza
I'm still alive...✌️
We want a ceasefire The world must take action to stop the massacres of innocent, defenseless people Intensify the marches in support of Gaza🙏",False,488,325,False,en,4248,,8,EnabledWithCount,,Mon Feb 26 06:36:58 +0000 2024,1,False,"<User id=""1605190297662754816"">"
1761878671332348405,"Not just the headline, this entire New York Times article on the man who just self immolated does mentioned his comments that he can no longer be complicit in genocide. Not once. It does not mention any direct connection between his action and Israel’s genocide in Gaza. https://t.co/lUYYckD6VN",False,23354,7367,False,en,756607,,271,EnabledWithCount,False,Sun Feb 25 22:19:44 +0000 2024,221,False,"<User id=""1090715513586679813"">"
1761997816191218061,"US Airforce service man, Aaron Bushnell, sets himself on fire in protest against the ongoing genocide by Israel in Gaza. His last words; Free Palestine.  

💔💔💔

 https://t.co/f9zVtBOde4",False,726,395,False,en,74404,,116,EnabledWithCount,False,Mon Feb 26 06:13:10 +0000 2024,34,False,"<User id=""454904118"">"
1761948809158967562,An active duty USAF soldier lighting himself on fire outside the Israeli embassy in explicit protest &amp; mention of the genocide in Gaza seems pretty breaking news / push notification worthy and yet—,False,3653,1030,False,en,108220,,33,EnabledWithCount,,Mon Feb 26 02:58:26 +0000 2024,15,False,"<User id=""24854898"">"
1761879988985291093,"There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza",False,5597,2302,False,en,71964,,206,EnabledWithCount,,Sun Feb 25 22:24:58 +0000 2024,28,False,"<User id=""966050884886155264"">"
1761939039937335584,"The Most American Thing That Has Ever Happened

A man set himself on fire outside the Israeli embassy in Washington today. He said he did it in protest of the genocide in Gaza.

Independent journalist Talia Jane reports that she was able to obtain footage of the incident, which…",False,6577,2837,False,en,332806,,287,EnabledWithCount,,Mon Feb 26 02:19:37 +0000 2024,178,False,"<User id=""19899980"">"
1762021487261741536,"1/2
Palestinian artist Fathi Ghaben passed away yesterday at the age of 77, at Shuhada al-Aqsa Hospital in Deir al-Balah, while awaiting permission from Israel to leave Gaza to receive proper medical care.
Fathi was born in the village of Hirbiyya, just outside the strip, in 1947 https://t.co/I7DVwps300",False,185,90,False,en,2758,,5,EnabledWithCount,False,Mon Feb 26 07:47:13 +0000 2024,6,False,"<User id=""40541586"">"
1762017350226698609,"Aaron Bushnell lit himself on fire in front of the Israeli embassy in Washington yesterday to protest against the genocide in Gaza. 

This was his last Facebook post. https://t.co/29eWvn1S7B",False,119,52,False,en,6601,,3,EnabledWithCount,False,Mon Feb 26 07:30:47 +0000 2024,2,False,"<User id=""101207254"">"
1762028971426730461,Day 143| A Palestinian man breaks down over the loss of his brother in an Israeli airstrike- Gaza. https://t.co/1mq6kryU6H,False,87,66,False,en,1667,,6,EnabledWithCount,False,Mon Feb 26 08:16:58 +0000 2024,3,False,"<User id=""1318537581185896448"">"
1762031008000385080,"💔🇵🇸 Children in Gaza after suffering from dehydration, due to the horrific genocide and starvation war imposed by the Israelis https://t.co/xAfqMBMZik",False,84,67,False,en,1117,,8,EnabledWithCount,False,Mon Feb 26 08:25:03 +0000 2024,5,False,"<User id=""1593929531148144645"">"
id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1761926574541033907,"The last time food was delivered into Northern Gaza was Jan 23. Read that again. 

Israel is starving Gaza. https://t.co/RRJxotrkqi",False,15896,12830,False,en,285585,,95,EnabledWithCount,False,Mon Feb 26 01:30:05 +0000 2024,68,False,"<User id=""950539834464010240"">"
1762018555900359005,"The last walk of Aaron Bushnell, a 25-year-old member of the US Air Force who self-immolated outside the Israeli embassy in Washington in protest against US involvement in Israel's genocide in Gaza.
https://t.co/FwAAH0GJ8B",False,2044,848,False,en,67083,,181,EnabledWithCount,False,Mon Feb 26 07:35:35 +0000 2024,76,False,"<User id=""1024352074048434177"">"
1762030238022709251,"A US soldier named Aaron Bushnell went to the Israeli embassy in Washington, stood outside, and set himself on fire in protest against the holocaust in Gaza. He was yelling ""free Palestine"" several times until his last breath. https://t.co/UnAsjma2jH",False,460,174,False,en,11032,,40,EnabledWithCount,False,Mon Feb 26 08:22:00 +0000 2024,11,False,"<User id=""1155845777039810560"">"
1761979317779824767,"Why did he do it?

Four major news outlets have almost the exact same headline for the self-immolation of 25-year old Aaron Bushnell. Not one of them mentions the words “Gaza” or “genocide,” the reason for Aaron’s protest, or the word “Palestine,” his last words spoken. https://t.co/MdRCFsptzD",False,11029,4844,False,en,353064,,164,EnabledWithCount,False,Mon Feb 26 04:59:40 +0000 2024,199,False,"<User id=""1094276372044800000"">"
1761901630494998886,"More than 2,000 people formed a giant Palestinian flag with their bodies in Spain🔥

'Gaza holds on, the world rises,' shouted the crowd! https://t.co/QXlxzqH9po",False,64392,20226,False,en,908324,,459,EnabledWithCount,False,Sun Feb 25 23:50:57 +0000 2024,223,False,"<User id=""848279118"">"
1761966422333247759,"The only reason we know Aaron Bushnell's name is because he streamed what he did. The story of the last person who self-immolated over Gaza was just buried. What a world, where the genocide happens, where self-immolations happen and where they're covered up.",False,12710,4461,False,en,208594,,112,EnabledWithCount,,Mon Feb 26 04:08:25 +0000 2024,35,False,"<User id=""15859912"">"
1762031897528377447,"Heartbreaking! A Palestinian in north Gaza consumes cactus as he said they run out of other plants. 

Cactus in Arabic means patience. https://t.co/LiioPEJy2N",False,73,52,False,en,1489,,4,EnabledWithCount,False,Mon Feb 26 08:28:35 +0000 2024,2,False,"<User id=""1006484696442789888"">"
1761837302915994102,We are alone in Gaza.,False,10649,5020,False,en,186274,,536,EnabledWithCount,,Sun Feb 25 19:35:21 +0000 2024,58,False,"<User id=""226350647"">"
1761878671332348405,"Not just the headline, this entire New York Times article on the man who just self immolated does mentioned his comments that he can no longer be complicit in genocide. Not once. It does not mention any direct connection between his action and Israel’s genocide in Gaza. https://t.co/lUYYckD6VN",False,23423,7379,False,en,758472,,272,EnabledWithCount,False,Sun Feb 25 22:19:44 +0000 2024,221,False,"<User id=""1090715513586679813"">"
1761879988985291093,"There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza",False,5614,2308,False,en,72242,,207,EnabledWithCount,,Sun Feb 25 22:24:58 +0000 2024,28,False,"<User id=""966050884886155264"">"
1761948809158967562,An active duty USAF soldier lighting himself on fire outside the Israeli embassy in explicit protest &amp; mention of the genocide in Gaza seems pretty breaking news / push notification worthy and yet—,False,3660,1033,False,en,109078,,33,EnabledWithCount,,Mon Feb 26 02:58:26 +0000 2024,15,False,"<User id=""24854898"">"
1762034235446002114,"BREAKING| Israel's military shells the building of the Qatari Committee for the Reconstruction of Gaza, causing fire to erupt on the upper floor.

This comes as Qatar is mediating between Israel and resistance factions to reach a ceasefire agreement. https://t.co/0C0Mem5uHX",False,21,20,False,en,471,,3,EnabledWithCount,False,Mon Feb 26 08:37:53 +0000 2024,3,False,"<User id=""524869533"">"
1761898211269071269,"🇵🇸🇮🇱 ""I do not cry out of fear; we do not fear death in Gaza.

But what is happening to our children is unjust."" https://t.co/soZcbLMqvP",False,15359,7548,False,en,312060,,326,EnabledWithCount,False,Sun Feb 25 23:37:22 +0000 2024,157,False,"<User id=""1604139215406727170"">"
1762004424950464715,I am still alive | Gaza,False,5191,1324,False,en,49741,,103,EnabledWithCount,,Mon Feb 26 06:39:26 +0000 2024,5,False,"<User id=""226350647"">"
1762003807154614495,"Good morning 🇵🇸 ❤️
Day 143 of the genocide in Gaza
I'm still alive...✌️
We want a ceasefire The world must take action to stop the massacres of innocent, defenseless people Intensify the marches in support of Gaza🙏",False,495,330,False,en,4288,,8,EnabledWithCount,,Mon Feb 26 06:36:58 +0000 2024,1,False,"<User id=""1605190297662754816"">"
1762012120151990325,"I refuse to believe that systematically starving people will protect me, &amp; so should you. Don't support it, don't fund it, don't normalize it. I'm saying this as someone who used to live only two kilometres from Gaza. This is unacceptable and has to stop NOW.",False,164,41,False,en,2339,,5,EnabledWithCount,,Mon Feb 26 07:10:00 +0000 2024,0,False,"<User id=""609034516"">"
1762019317195984980,"Palestinian man: ""Life is not liveable in the north [of the Gaza strip]. We reach a moment where we don't fear Israel anymore &amp; we don't fear the siege. We only fear starvation"" https://t.co/uIoY6SKdlu",False,68,47,False,en,1990,,2,EnabledWithCount,False,Mon Feb 26 07:38:36 +0000 2024,3,False,"<User id=""3665198176"">"
1761939039937335584,"The Most American Thing That Has Ever Happened

A man set himself on fire outside the Israeli embassy in Washington today. He said he did it in protest of the genocide in Gaza.

Independent journalist Talia Jane reports that she was able to obtain footage of the incident, which…",False,6639,2859,False,en,337435,,290,EnabledWithCount,,Mon Feb 26 02:19:37 +0000 2024,180,False,"<User id=""19899980"">"
id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1761926574541033907,"The last time food was delivered into Northern Gaza was Jan 23. Read that again. 

Israel is starving Gaza. https://t.co/RRJxotrkqi",False,15986,12914,False,en,287796,,96,EnabledWithCount,False,Mon Feb 26 01:30:05 +0000 2024,68,False,"<User id=""950539834464010240"">"
1762018555900359005,"The last walk of Aaron Bushnell, a 25-year-old member of the US Air Force who self-immolated outside the Israeli embassy in Washington in protest against US involvement in Israel's genocide in Gaza.
https://t.co/FwAAH0GJ8B",False,2117,864,False,en,69533,,184,EnabledWithCount,False,Mon Feb 26 07:35:35 +0000 2024,77,False,"<User id=""1024352074048434177"">"
1762030238022709251,"A US soldier named Aaron Bushnell went to the Israeli embassy in Washington, stood outside, and set himself on fire in protest against the holocaust in Gaza. He was yelling ""free Palestine"" several times until his last breath. https://t.co/UnAsjma2jH",False,515,191,False,en,12112,,41,EnabledWithCount,False,Mon Feb 26 08:22:00 +0000 2024,13,False,"<User id=""1155845777039810560"">"
1761979317779824767,"Why did he do it?

Four major news outlets have almost the exact same headline for the self-immolation of 25-year old Aaron Bushnell. Not one of them mentions the words “Gaza” or “genocide,” the reason for Aaron’s protest, or the word “Palestine,” his last words spoken. https://t.co/MdRCFsptzD",False,11153,4891,False,en,359694,,169,EnabledWithCount,False,Mon Feb 26 04:59:40 +0000 2024,200,False,"<User id=""1094276372044800000"">"
1761901630494998886,"More than 2,000 people formed a giant Palestinian flag with their bodies in Spain🔥

'Gaza holds on, the world rises,' shouted the crowd! https://t.co/QXlxzqH9po",False,64743,20345,False,en,914042,,462,EnabledWithCount,False,Sun Feb 25 23:50:57 +0000 2024,223,False,"<User id=""848279118"">"
1761966422333247759,"The only reason we know Aaron Bushnell's name is because he streamed what he did. The story of the last person who self-immolated over Gaza was just buried. What a world, where the genocide happens, where self-immolations happen and where they're covered up.",False,12797,4497,False,en,209674,,114,EnabledWithCount,,Mon Feb 26 04:08:25 +0000 2024,35,False,"<User id=""15859912"">"
1761837302915994102,We are alone in Gaza.,False,10666,5027,False,en,186569,,536,EnabledWithCount,,Sun Feb 25 19:35:21 +0000 2024,58,False,"<User id=""226350647"">"
1761898211269071269,"🇵🇸🇮🇱 ""I do not cry out of fear; we do not fear death in Gaza.

But what is happening to our children is unjust."" https://t.co/soZcbLMqvP",False,15441,7589,False,en,313756,,326,EnabledWithCount,False,Sun Feb 25 23:37:22 +0000 2024,158,False,"<User id=""1604139215406727170"">"
1761878671332348405,"Not just the headline, this entire New York Times article on the man who just self immolated does mentioned his comments that he can no longer be complicit in genocide. Not once. It does not mention any direct connection between his action and Israel’s genocide in Gaza. https://t.co/lUYYckD6VN",False,23482,7396,False,en,760395,,273,EnabledWithCount,False,Sun Feb 25 22:19:44 +0000 2024,221,False,"<User id=""1090715513586679813"">"
1761982495354925468,"Fuck Biden, Fuck Israel, Fuck Netanyahu, And Fuck America.

Aaron Bushnell died after burning himself after being enraged and morally exhausted from the genocide in Gaza.

His blood is on their hands and they must be held accountable.",False,463,205,False,en,15623,,27,EnabledWithCount,,Mon Feb 26 05:12:17 +0000 2024,1,False,"<User id=""115795807"">"
1762034235446002114,"BREAKING| Israel's military shells the building of the Qatari Committee for the Reconstruction of Gaza, causing fire to erupt on the upper floor.

This comes as Qatar is mediating between Israel and resistance factions to reach a ceasefire agreement. https://t.co/0C0Mem5uHX",False,40,42,False,en,1251,,4,EnabledWithCount,False,Mon Feb 26 08:37:53 +0000 2024,3,False,"<User id=""524869533"">"
1761948809158967562,An active duty USAF soldier lighting himself on fire outside the Israeli embassy in explicit protest &amp; mention of the genocide in Gaza seems pretty breaking news / push notification worthy and yet—,False,3678,1035,False,en,109728,,33,EnabledWithCount,,Mon Feb 26 02:58:26 +0000 2024,15,False,"<User id=""24854898"">"
1761879988985291093,"There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza",False,5633,2316,False,en,72464,,207,EnabledWithCount,,Sun Feb 25 22:24:58 +0000 2024,28,False,"<User id=""966050884886155264"">"
1762012120151990325,"I refuse to believe that systematically starving people will protect me, &amp; so should you. Don't support it, don't fund it, don't normalize it. I'm saying this as someone who used to live only two kilometres from Gaza. This is unacceptable and has to stop NOW.",False,168,42,False,en,2443,,5,EnabledWithCount,,Mon Feb 26 07:10:00 +0000 2024,0,False,"<User id=""609034516"">"
1761939039937335584,"The Most American Thing That Has Ever Happened

A man set himself on fire outside the Israeli embassy in Washington today. He said he did it in protest of the genocide in Gaza.

Independent journalist Talia Jane reports that she was able to obtain footage of the incident, which…",False,6717,2889,False,en,340932,,293,EnabledWithCount,,Mon Feb 26 02:19:37 +0000 2024,180,False,"<User id=""19899980"">"
1762003807154614495,"Good morning 🇵🇸 ❤️
Day 143 of the genocide in Gaza
I'm still alive...✌️
We want a ceasefire The world must take action to stop the massacres of innocent, defenseless people Intensify the marches in support of Gaza🙏",False,497,332,False,en,4346,,8,EnabledWithCount,,Mon Feb 26 06:36:58 +0000 2024,1,False,"<User id=""1605190297662754816"">"
1762021487261741536,"1/2
Palestinian artist Fathi Ghaben passed away yesterday at the age of 77, at Shuhada al-Aqsa Hospital in Deir al-Balah, while awaiting permission from Israel to leave Gaza to receive proper medical care.
Fathi was born in the village of Hirbiyya, just outside the strip, in 1947 https://t.co/I7DVwps300",False,197,94,False,en,2937,,5,EnabledWithCount,False,Mon Feb 26 07:47:13 +0000 2024,6,False,"<User id=""40541586"">"
1762004424950464715,I am still alive | Gaza,False,5251,1343,False,en,50508,,103,EnabledWithCount,,Mon Feb 26 06:39:26 +0000 2024,5,False,"<User id=""226350647"">"
id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1761926574541033907,"The last time food was delivered into Northern Gaza was Jan 23. Read that again. 

Israel is starving Gaza. https://t.co/RRJxotrkqi",False,16040,12965,False,en,288693,,96,EnabledWithCount,False,Mon Feb 26 01:30:05 +0000 2024,70,False,"<User id=""950539834464010240"">"
1762018555900359005,"The last walk of Aaron Bushnell, a 25-year-old member of the US Air Force who self-immolated outside the Israeli embassy in Washington in protest against US involvement in Israel's genocide in Gaza.
https://t.co/FwAAH0GJ8B",False,2148,877,False,en,70732,,188,EnabledWithCount,False,Mon Feb 26 07:35:35 +0000 2024,78,False,"<User id=""1024352074048434177"">"
1762035603065942076,"This whole family was murdered on October 7, and they live streamed it.

Gaza “civilians” cheered and celebrated on their streets. Zero sympathy for them!
 https://t.co/uG1u9vEuCG",False,14,1,False,en,117,,1,EnabledWithCount,False,Mon Feb 26 08:43:19 +0000 2024,0,False,"<User id=""801203059359678464"">"
1762030238022709251,"A US soldier named Aaron Bushnell went to the Israeli embassy in Washington, stood outside, and set himself on fire in protest against the holocaust in Gaza. He was yelling ""free Palestine"" several times until his last breath. https://t.co/UnAsjma2jH",False,536,202,False,en,12655,,41,EnabledWithCount,False,Mon Feb 26 08:22:00 +0000 2024,13,False,"<User id=""1155845777039810560"">"
1761979317779824767,"Why did he do it?

Four major news outlets have almost the exact same headline for the self-immolation of 25-year old Aaron Bushnell. Not one of them mentions the words “Gaza” or “genocide,” the reason for Aaron’s protest, or the word “Palestine,” his last words spoken. https://t.co/MdRCFsptzD",False,11213,4919,False,en,364606,,171,EnabledWithCount,False,Mon Feb 26 04:59:40 +0000 2024,200,False,"<User id=""1094276372044800000"">"
1761901630494998886,"More than 2,000 people formed a giant Palestinian flag with their bodies in Spain🔥

'Gaza holds on, the world rises,' shouted the crowd! https://t.co/QXlxzqH9po",False,64945,20400,False,en,918228,,462,EnabledWithCount,False,Sun Feb 25 23:50:57 +0000 2024,224,False,"<User id=""848279118"">"
1761966422333247759,"The only reason we know Aaron Bushnell's name is because he streamed what he did. The story of the last person who self-immolated over Gaza was just buried. What a world, where the genocide happens, where self-immolations happen and where they're covered up.",False,12827,4510,False,en,210406,,114,EnabledWithCount,,Mon Feb 26 04:08:25 +0000 2024,35,False,"<User id=""15859912"">"
1761837302915994102,We are alone in Gaza.,False,10671,5031,False,en,186687,,537,EnabledWithCount,,Sun Feb 25 19:35:21 +0000 2024,58,False,"<User id=""226350647"">"
1761898211269071269,"🇵🇸🇮🇱 ""I do not cry out of fear; we do not fear death in Gaza.

But what is happening to our children is unjust."" https://t.co/soZcbLMqvP",False,15487,7607,False,en,314477,,327,EnabledWithCount,False,Sun Feb 25 23:37:22 +0000 2024,159,False,"<User id=""1604139215406727170"">"
1761878671332348405,"Not just the headline, this entire New York Times article on the man who just self immolated does mentioned his comments that he can no longer be complicit in genocide. Not once. It does not mention any direct connection between his action and Israel’s genocide in Gaza. https://t.co/lUYYckD6VN",False,23513,7409,False,en,761205,,273,EnabledWithCount,False,Sun Feb 25 22:19:44 +0000 2024,221,False,"<User id=""1090715513586679813"">"
1761982495354925468,"Fuck Biden, Fuck Israel, Fuck Netanyahu, And Fuck America.

Aaron Bushnell died after burning himself after being enraged and morally exhausted from the genocide in Gaza.

His blood is on their hands and they must be held accountable.",False,465,205,False,en,15666,,27,EnabledWithCount,,Mon Feb 26 05:12:17 +0000 2024,1,False,"<User id=""115795807"">"
1761948809158967562,An active duty USAF soldier lighting himself on fire outside the Israeli embassy in explicit protest &amp; mention of the genocide in Gaza seems pretty breaking news / push notification worthy and yet—,False,3681,1038,False,en,110237,,34,EnabledWithCount,,Mon Feb 26 02:58:26 +0000 2024,15,False,"<User id=""24854898"">"
1762034235446002114,"BREAKING| Israel's military shells the building of the Qatari Committee for the Reconstruction of Gaza, causing fire to erupt on the upper floor.

This comes as Qatar is mediating between Israel and resistance factions to reach a ceasefire agreement. https://t.co/0C0Mem5uHX",False,53,50,False,en,1501,,4,EnabledWithCount,False,Mon Feb 26 08:37:53 +0000 2024,4,False,"<User id=""524869533"">"
